Date,Open,High,Low,Close,Adj Close,Volume
2020-02-06,8743.869141,8946.819336,8687.463867,8860.473633,8860.473633,34266801203
2020-02-07,8857.013672,8985.173828,8885.851563,8949.750977,8949.750977,31540576719
2020-02-08,8947.125000,9022.914063,8842.177734,9012.290039,9012.290039,32131455750
2020-02-09,9011.170898,9250.200195,8995.377930,9238.546875,9238.546875,32699760274
2020-02-10,9237.529297,9317.412109,8968.022461,9034.057617,9034.057617,36099661864
2020-02-11,9033.397461,9350.968750,8910.699219,9349.304688,9349.304688,34480314023
2020-02-12,9343.948242,9557.435547,9381.595703,9495.313477,9495.313477,39949166142
2020-02-13,9493.387695,9645.508789,9330.560547,9421.151367,9421.151367,45523177582
2020-02-14,9418.541992,9530.484375,9349.087891,9521.362305,9521.362305,40014999389
2020-02-15,9522.969727,9548.245117,9116.950195,9130.796875,9130.796875,40500122609
2020-02-16,9130.571289,9273.428711,8967.589844,9163.173828,9163.173828,40007379236
2020-02-17,9165.135742,9170.962891,8772.707031,8941.850586,8941.850586,42446217812
2020-02-18,8942.854492,9416.832031,8926.107422,9395.312500,9395.312500,43790789356
2020-02-19,9396.981445,9429.613281,8891.342773,8911.508789,8911.508789,43470672712
2020-02-20,8907.751953,8920.090820,8808.508789,8906.883789,8906.883789,41644907584
2020-02-21,8909.949219,8956.170898,8889.692383,8930.472656,8930.472656,37736163862
2020-02-22,8931.639648,8940.896484,8851.007813,8908.583984,8908.583984,33039433769
2020-02-23,8908.709961,9166.609375,8903.614258,9157.429688,9157.429688,38001900383
2020-02-24,9154.724609,9180.375977,8774.880859,8895.318359,8895.318359,41554210039
2020-02-25,8896.368164,8896.532227,8549.881836,8586.521484,8586.521484,39078325581
2020-02-26,8583.382813,8606.452148,8000.542969,8103.854980,8103.854980,46323421637
2020-02-27,8108.054688,8137.106445,7871.553223,7986.993652,7986.993652,41342183978
2020-02-28,7990.843750,8091.204102,7724.584961,7864.468750,7864.468750,40449694441
2020-02-29,7863.341797,7957.734375,7798.025879,7798.025879,7798.025879,32456505766
2020-03-01,7798.252441,7913.450684,7681.687012,7748.164551,7748.164551,31987458775
2020-03-02,7748.897949,8011.308105,7721.177734,7959.358398,7959.358398,38459105568
2020-03-03,7955.515625,8006.142578,7782.374512,7862.485352,7862.485352,37923648964
2020-03-04,7863.161621,7926.583008,7824.539063,7861.055176,7861.055176,31197955753
2020-03-05,7865.579590,8161.130371,7862.858398,8089.786133,8089.786133,35373626415
2020-03-06,8089.381348,8091.160645,8044.331543,8082.739746,8082.739746,36173355570
2020-03-07,8081.902344,8118.742188,7877.323730,7894.343750,7894.343750,32088707344
2020-03-08,7892.795410,7898.233887,7117.157715,7121.034180,7121.034180,35106776668
2020-03-09,7123.695313,7184.403809,6733.996094,6952.206055,6952.206055,41182520122
2020-03-10,6950.891602,7151.211426,6885.314453,6989.210938,6989.210938,37301166968
2020-03-11,6989.529297,7026.166504,6775.383789,7024.827637,7024.827637,34347740130
2020-03-12,7026.769043,7037.558105,4344.840332,4444.237305,4444.237305,48262271980
2020-03-13,4486.296875,5254.104980,3672.950928,4993.677246,4993.677246,66559039992
2020-03-14,5002.087891,5047.538086,4598.745117,4666.309570,4666.309570,32441582858
2020-03-15,4666.937988,5213.880859,4638.418457,4834.835938,4834.835938,30483051816
2020-03-16,4828.482910,4828.482910,4098.807129,4493.089355,4493.089355,40650795145
2020-03-17,4482.425293,4825.007324,4462.774414,4744.934082,4744.934082,35069823256
2020-03-18,4746.281738,4885.964355,4641.397949,4780.420898,4780.420898,34566905928
2020-03-19,4786.789063,5934.076660,4804.693848,5808.230469,5808.230469,47846030531
2020-03-20,5808.662598,6377.578613,5498.050293,5759.606934,5759.606934,50585800131
2020-03-21,5766.802246,5925.708496,5511.984375,5746.334961,5746.334961,39480093756
2020-03-22,5746.791504,5908.578613,5449.429688,5452.092773,5452.092773,37498720285
2020-03-23,5453.140137,5995.933105,5412.403809,5960.807617,5960.807617,43191361899
2020-03-24,5979.692383,6254.937012,5937.916992,6236.596680,6236.596680,44654694830
2020-03-25,6240.220215,6359.286133,6042.191895,6135.968750,6135.968750,40952090165
2020-03-26,6130.556641,6168.277344,6032.167480,6079.735352,6079.735352,31971551464
2020-03-27,6082.404297,6139.854492,5790.931641,5793.704102,5793.704102,30971403337
2020-03-28,5791.425781,5791.647461,5478.523926,5589.104492,5589.104492,31235359141
2020-03-29,5592.176270,5596.512207,5322.305176,5315.300293,5315.300293,25466664426
2020-03-30,5318.437500,5899.183105,5305.325195,5830.156250,5830.156250,33641328894
2020-03-31,5830.849609,5905.560059,5820.579102,5839.277832,5839.277832,29734409216
2020-04-01,5838.075684,6037.445313,5677.553711,6032.151855,6032.151855,36837295841
2020-04-02,6032.151855,6542.119141,6024.104980,6264.632324,6264.632324,43949502253
2020-04-03,6268.110352,6489.856445,6186.549316,6232.120605,6232.120605,36074898995
2020-04-04,6236.744141,6366.457520,6197.583008,6355.882813,6355.882813,30713566062
2020-04-05,6351.265137,6370.585938,6215.579102,6284.361816,6284.361816,27308284051
2020-04-06,6281.511719,6732.447754,6276.031738,6732.447754,6732.447754,43418654993
2020-04-07,6734.172363,6825.347656,6550.847168,6586.584961,6586.584961,40607110827
2020-04-08,6589.218262,6776.641602,6579.023926,6752.570313,6752.570313,34584821928
2020-04-09,6756.131348,6754.477539,6607.078613,6683.558594,6683.558594,31866087998
2020-04-10,6685.138184,6685.138184,6213.720703,6277.594238,6277.594238,39887373494
2020-04-11,6279.374512,6333.564941,6209.063477,6272.309082,6272.309082,28551130159
2020-04-12,6271.380859,6502.384277,6228.410645,6377.300781,6377.300781,32713603420
2020-04-13,6372.292480,6372.292480,6111.880371,6267.405273,6267.405273,35360341048
2020-04-14,6265.797852,6342.717773,6223.812988,6229.045410,6229.045410,31052638301
2020-04-15,6231.897949,6313.766113,6083.400879,6091.080566,6091.080566,29609672747
2020-04-16,6089.562012,6570.778809,6018.864258,6554.135254,6554.135254,43084465667
2020-04-17,6553.903809,6591.421875,6476.899902,6526.126953,6526.126953,29901522711
2020-04-18,6522.546387,6685.015625,6519.746582,6673.713379,6673.713379,29836487608
2020-04-19,6676.708984,6694.730957,6590.393555,6616.665039,6616.665039,28816740031
2020-04-20,6614.316895,6662.609375,6296.366699,6334.223633,6334.223633,34742821137
2020-04-21,6332.222168,6397.977051,6308.224609,6337.514160,6337.514160,30018639033
2020-04-22,6336.700684,6609.261230,6326.291504,6585.737305,6585.737305,30766306549
2020-04-23,6589.529785,6947.139648,6568.143555,6895.334473,6895.334473,40371945047
2020-04-24,6899.470703,6998.852539,6899.470703,6977.327148,6977.327148,32005501112
2020-04-25,6976.940918,7061.934570,6950.318848,6994.916016,6994.916016,30439269017
2020-04-26,6995.103516,7116.673828,6987.035645,7097.449219,7097.449219,30562213184
2020-04-27,7097.034668,7201.934570,7097.034668,7201.934570,7201.934570,33408252755
2020-04-28,7203.200195,7215.637207,7139.678223,7206.937500,7206.937500,30636834629
2020-04-29,7206.618164,8159.059082,7176.479492,8091.744629,8091.744629,55349329003
2020-04-30,8088.648438,8689.920898,7796.776367,7911.762695,7911.762695,61188997208
2020-05-01,7924.763184,8241.464844,7920.177246,7990.958008,7990.958008,39724524726
2020-05-02,7994.825684,8118.610840,7942.107422,8101.853027,8101.853027,36175050970
2020-05-03,8097.362793,8263.361328,7959.778320,8119.242676,8119.242676,42981980432
2020-05-04,8117.669434,8215.239258,7906.004395,8173.670898,8173.670898,41928068001
2020-05-05,8173.833496,8307.134766,8174.762695,8307.331055,8307.331055,39814035765
2020-05-06,8311.364258,8716.582031,8270.378906,8582.734375,8582.734375,45717626720
2020-05-07,8576.375977,9224.347656,8460.981445,9183.599609,9183.599609,56396877910
2020-05-08,9169.428711,9215.408203,9013.821289,8973.578125,8973.578125,47208611551
2020-05-09,8971.973633,9036.842773,8733.102539,8745.182617,8745.182617,42446696438
2020-05-10,8742.696289,8746.716797,7652.442871,8078.630859,8078.630859,58423522764
2020-05-11,8077.804688,8345.572266,7748.861328,7958.571289,7958.571289,52848550000
2020-05-12,7966.518555,8247.331055,7927.349121,8117.508301,8117.508301,38854531997
2020-05-13,8118.347656,8614.500000,8118.347656,8566.414063,8566.414063,42100372007
2020-05-14,8567.653320,9062.758789,8559.250977,9006.835938,9006.835938,52213115455
2020-05-15,9007.363281,9028.785156,8560.069336,8619.981445,8619.981445,44502489737
2020-05-16,8624.641602,8838.071289,8557.603516,8665.092773,8665.092773,33419065012
2020-05-17,8663.166992,9077.220703,8639.709961,8938.742188,8938.742188,37050193561
2020-05-18,8943.322266,9152.528320,8853.357422,8911.886719,8911.886719,38323740485
2020-05-19,8912.334961,8974.272461,8741.920898,8904.074219,8904.074219,35925760777
2020-05-20,8900.679688,8961.728516,8604.085938,8673.226563,8673.226563,33285145641
2020-05-21,8673.006836,8706.736328,8095.674805,8294.291992,8294.291992,35916228478
2020-05-22,8292.988281,8476.703125,8241.580078,8423.996094,8423.996094,27348075873
2020-05-23,8426.275391,8534.012695,8364.852539,8448.499023,8448.499023,25437240006
2020-05-24,8451.247070,8517.568359,8057.478516,8058.640137,8058.640137,29811873075
2020-05-25,8054.734375,8213.675781,7998.595215,8170.750000,8170.750000,28702097201
2020-05-26,8173.182129,8218.972656,7980.670898,8047.231445,8047.231445,26946164996
2020-05-27,8049.352051,8374.552734,8047.246094,8334.069336,8334.069336,29720222373
2020-05-28,8337.633789,8619.314453,8314.090820,8599.190430,8599.190430,31024222279
2020-05-29,8601.541992,8648.132813,8423.846680,8499.884766,8499.884766,29623261677
2020-05-30,8499.695313,8738.430664,8434.693359,8735.174805,8735.174805,29466875499
2020-05-31,8734.896484,8735.111328,8485.765625,8510.137695,8510.137695,24981824663
2020-06-01,8512.427734,9164.186523,8491.755859,9138.788086,9138.788086,31638321031
2020-06-02,9134.927734,9100.945313,8455.830078,8519.597656,8519.597656,34988507698
2020-06-03,8523.133789,8618.751953,8451.131836,8595.483398,8595.483398,22259239519
2020-06-04,8594.714844,8703.945313,8504.425781,8642.152344,8642.152344,22857718103
2020-06-05,8641.781250,8708.002930,8543.143555,8560.423828,8560.423828,20821655254
2020-06-06,8559.868164,8655.566406,8494.022461,8549.510742,8549.510742,18100713708
2020-06-07,8548.912109,8637.676758,8376.345703,8621.272461,8621.272461,22099248069
2020-06-08,8622.342773,8662.682617,8568.838867,8644.083984,8644.083984,19007316133
2020-06-09,8646.624023,8697.051758,8576.723633,8643.343750,8643.343750,20927699475
2020-06-10,8641.949219,8702.983398,8560.643555,8683.817383,8683.817383,22616920947
2020-06-11,8683.803711,8726.690430,8203.429688,8257.708984,8257.708984,26794462263
2020-06-12,8256.743164,8443.111328,8227.246094,8422.061523,8422.061523,20085507112
2020-06-13,8421.964844,8434.357422,8347.997070,8418.423828,8418.423828,15605232932
2020-06-14,8420.446289,8424.637695,8315.395508,8342.949219,8342.949219,16879795089
2020-06-15,8342.280273,8392.439453,7994.819824,8335.821289,8335.821289,23549993996
2020-06-16,8338.965820,8451.567383,8295.808594,8466.179688,8466.179688,19142088399
2020-06-17,8462.415039,8468.880859,8298.710938,8432.174805,8432.174805,17946983341
2020-06-18,8433.341797,8434.422852,8325.033203,8397.583008,8397.583008,15855107777
2020-06-19,8396.203125,8391.541992,8295.801758,8308.077148,8308.077148,17560905776
2020-06-20,8310.708008,8405.361328,8273.316406,8349.328125,8349.328125,15326113092
2020-06-21,8348.062500,8410.851563,8321.420898,8324.283203,8324.283203,13711188606
2020-06-22,8321.854492,8573.328125,8319.250000,8554.967773,8554.967773,18711722307
2020-06-23,8550.852539,8541.969727,8488.791992,8512.656250,8512.656250,15033755038
2020-06-24,8514.858398,8550.426758,8230.860352,8278.496094,8278.496094,16854310950
2020-06-25,8278.955078,8327.912109,8088.617676,8257.801758,8257.801758,16592633068
2020-06-26,8254.399414,8299.859375,8128.234863,8167.833984,8167.833984,16349600988
2020-06-27,8172.207520,8208.036133,8021.199219,8063.251465,8063.251465,15397597963
2020-06-28,8065.987793,8198.886719,8000.972168,8146.456055,8146.456055,12972978682
2020-06-29,8143.290527,8216.875977,8025.099121,8171.956543,8171.956543,14635730828
2020-06-30,8167.267578,8195.125977,8099.941406,8133.865234,8133.865234,14006669608
